user_id,last_order_date,frequency,monetary,avg_basket,n_items_total,first_order_date,recency,customer_age_days,order_frequency_per_month,R_score,F_score,M_score,RFM_score,RFM_combined,segment
1081,2023-09-05,3,71.50999999999999,23.836666666666662,8,2023-08-09,178,205,0.44,1,2,2,122,1.6666666666666667,Lost Customers
1082,2023-09-23,1,24.13,24.13,1,2023-09-23,160,160,0.19,1,1,1,111,1.0,Lost Customers
1083,2023-12-11,3,74.22,24.74,11,2023-10-23,81,130,0.69,2,2,2,222,2.0,Potential Loyalists
1084,2023-11-08,2,33.019999999999996,16.509999999999998,6,2023-10-17,114,136,0.44,1,1,1,111,1.0,Lost Customers
1085,2023-11-10,3,107.33000000000001,35.77666666666667,22,2023-10-08,112,145,0.62,1,2,2,122,1.6666666666666667,Lost Customers
1086,2023-12-05,6,161.15,26.858333333333334,35,2023-09-25,87,158,1.14,2,3,3,233,2.6666666666666665,Loyal Customers
1087,2023-12-17,3,67.82,22.606666666666666,15,2023-10-27,75,126,0.71,2,2,2,222,2.0,Potential Loyalists
1088,2024-02-16,8,260.6,32.575,53,2024-01-12,14,49,4.9,4,4,4,444,4.0,Champions
1089,2024-02-11,6,240.94,40.156666666666666,55,2024-02-01,19,29,6.21,4,3,4,434,3.6666666666666665,Loyal Customers
1090,2024-02-11,6,243.21,40.535000000000004,53,2024-01-29,19,32,5.62,4,3,4,434,3.6666666666666665,Loyal Customers
1091,2024-02-10,6,195.74,32.623333333333335,41,2023-11-30,20,92,1.96,4,3,3,433,3.3333333333333335,Loyal Customers
1092,2024-02-04,13,576.28,44.32923076923077,112,2024-01-13,26,48,8.12,4,5,5,455,4.666666666666667,Champions
1093,2024-02-24,7,350.12,50.01714285714286,69,2024-02-11,6,19,11.05,5,3,4,534,4.0,Loyal Customers
1094,2024-01-06,7,225.97,32.28142857142857,35,2023-12-23,55,69,3.04,2,3,3,233,2.6666666666666665,Loyal Customers
1095,2024-01-03,7,210.33,30.04714285714286,46,2023-12-11,58,81,2.59,2,3,3,233,2.6666666666666665,Loyal Customers
1096,2024-02-02,14,688.37,49.169285714285714,132,2023-12-08,28,84,5.0,3,5,5,355,4.333333333333333,Loyal Customers
1097,2024-01-09,3,84.81,28.27,12,2023-12-17,52,75,1.2,2,2,2,222,2.0,Potential Loyalists
1098,2023-09-13,3,87.7,29.233333333333334,18,2023-07-24,170,221,0.41,1,2,2,122,1.6666666666666667,Lost Customers
1099,2024-02-06,17,723.5699999999999,42.56294117647059,134,2023-12-16,24,76,6.71,4,5,5,455,4.666666666666667,Champions
1100,2024-02-29,18,1060.17,58.89833333333334,212,2023-12-29,1,63,8.57,5,5,5,555,5.0,Champions
1101,2024-02-15,11,450.39,40.944545454545455,75,2024-01-26,15,35,9.43,4,4,4,444,4.0,Champions
1102,2024-01-01,2,66.45,33.225,12,2023-12-02,60,90,0.67,2,1,2,212,1.6666666666666667,Potential Loyalists
1103,2023-12-14,2,39.33,19.665,5,2023-11-14,78,108,0.56,2,1,1,211,1.3333333333333333,Potential Loyalists
1104,2024-01-28,18,807.13,44.840555555555554,150,2023-12-12,33,80,6.75,3,5,5,355,4.333333333333333,Loyal Customers
1105,2023-11-10,3,77.1,25.7,11,2023-10-02,112,151,0.6,1,2,2,122,1.6666666666666667,Lost Customers
1106,2024-02-25,23,1280.82,55.68782608695652,244,2024-01-06,5,55,12.55,5,5,5,555,5.0,Champions
1107,2024-01-06,9,296.41,32.934444444444445,61,2023-12-12,55,80,3.38,2,4,4,244,3.3333333333333335,Loyal Customers
1108,2023-10-04,3,72.52,24.173333333333332,20,2023-08-29,149,185,0.49,1,2,2,122,1.6666666666666667,Lost Customers
1109,2024-02-16,8,337.71999999999997,42.214999999999996,63,2024-01-31,14,30,8.0,4,4,4,444,4.0,Champions
1110,2024-01-18,10,396.04,39.604,73,2023-12-29,43,63,4.76,3,4,4,344,3.6666666666666665,Loyal Customers
1111,2024-01-30,6,244.03,40.67166666666667,39,2024-01-11,31,50,3.6,3,3,4,334,3.3333333333333335,Loyal Customers
1112,2024-01-30,4,110.72,27.68,26,2024-01-20,31,41,2.93,3,2,2,322,2.3333333333333335,Potential Loyalists
1113,2023-09-07,3,64.21000000000001,21.403333333333336,6,2023-08-05,176,209,0.43,1,2,1,121,1.3333333333333333,Lost Customers
1114,2023-10-29,2,46.59,23.295,11,2023-09-29,124,154,0.39,1,1,1,111,1.0,Lost Customers
1115,2024-02-12,21,1302.46,62.021904761904764,241,2024-01-03,18,58,10.86,4,5,5,455,4.666666666666667,Champions
1116,2024-02-01,10,418.26,41.826,92,2024-01-07,29,54,5.56,3,4,4,344,3.6666666666666665,Loyal Customers
1117,2023-11-28,1,24.18,24.18,2,2023-11-28,94,94,0.32,1,1,1,111,1.0,Lost Customers
1118,2024-02-07,9,370.89,41.21,73,2024-01-20,23,41,6.59,4,4,4,444,4.0,Champions
1119,2023-09-05,1,20.0,20.0,6,2023-09-05,178,178,0.17,1,1,1,111,1.0,Lost Customers
1120,2023-12-06,2,62.879999999999995,31.439999999999998,10,2023-11-06,86,116,0.52,2,1,1,211,1.3333333333333333,Potential Loyalists
1121,2024-02-22,17,1007.98,59.29294117647059,198,2024-01-11,8,50,10.2,5,5,5,555,5.0,Champions
1122,2023-12-10,4,121.28,30.32,29,2023-11-10,82,112,1.07,2,2,2,222,2.0,Potential Loyalists
1123,2024-02-18,10,440.76,44.076,77,2024-01-16,12,45,6.67,5,4,4,544,4.333333333333333,Champions
1124,2024-02-02,7,239.81,34.25857142857143,41,2024-01-25,28,36,5.83,3,3,4,334,3.3333333333333335,Loyal Customers
1125,2024-01-24,4,123.98,30.995,23,2023-12-17,37,75,1.6,3,2,2,322,2.3333333333333335,Potential Loyalists
1126,2024-02-03,7,181.37,25.91,26,2023-12-31,27,61,3.44,4,3,3,433,3.3333333333333335,Loyal Customers
1127,2023-12-04,7,211.16,30.165714285714284,48,2023-10-03,88,150,1.4,2,3,3,233,2.6666666666666665,Loyal Customers
1128,2024-01-27,6,137.83,22.971666666666668,23,2023-12-10,34,82,2.2,3,3,2,332,2.6666666666666665,Potential Loyalists
1129,2023-10-08,3,55.69,18.563333333333333,5,2023-08-20,145,194,0.46,1,2,1,121,1.3333333333333333,Lost Customers
1130,2023-08-13,2,42.879999999999995,21.439999999999998,5,2023-07-14,201,231,0.26,1,1,1,111,1.0,Lost Customers
1131,2024-01-04,6,209.34,34.89,36,2023-12-15,57,77,2.34,2,3,3,233,2.6666666666666665,Loyal Customers
1132,2024-02-28,17,923.88,54.345882352941175,164,2024-01-23,2,38,13.42,5,5,5,555,5.0,Champions
1133,2023-11-30,3,85.78,28.593333333333334,20,2023-10-05,92,148,0.61,1,2,2,122,1.6666666666666667,Lost Customers
1134,2023-09-30,2,45.120000000000005,22.560000000000002,6,2023-09-18,153,165,0.36,1,1,1,111,1.0,Lost Customers
1135,2024-01-29,13,671.71,51.67,134,2023-12-24,32,68,5.74,3,5,5,355,4.333333333333333,Loyal Customers
1136,2024-01-24,6,226.92000000000002,37.82,32,2024-01-01,37,60,3.0,3,3,3,333,3.0,Loyal Customers
1137,2024-01-28,5,162.31,32.462,38,2024-01-04,33,57,2.63,3,3,3,333,3.0,Loyal Customers
1138,2024-02-14,16,905.32,56.5825,182,2024-01-04,16,57,8.42,4,5,5,455,4.666666666666667,Champions
1139,2024-01-10,4,123.36,30.84,28,2023-10-27,51,126,0.95,2,2,2,222,2.0,Potential Loyalists
1140,2024-01-23,5,162.23000000000002,32.446000000000005,36,2023-12-31,38,61,2.46,3,3,3,333,3.0,Loyal Customers
1141,2023-12-19,1,34.24,34.24,6,2023-12-19,73,73,0.41,2,1,1,211,1.3333333333333333,Potential Loyalists
1142,2023-12-21,5,162.51999999999998,32.504,32,2023-10-25,71,128,1.17,2,3,3,233,2.6666666666666665,Loyal Customers
1143,2024-01-01,3,82.03999999999999,27.346666666666664,15,2023-12-10,60,82,1.1,2,2,2,222,2.0,Potential Loyalists
1144,2024-01-23,1,19.24,19.24,5,2024-01-23,38,38,0.79,3,1,1,311,1.6666666666666667,Potential Loyalists
1145,2024-02-12,12,421.27,35.10583333333333,76,2024-01-08,18,53,6.79,4,4,4,444,4.0,Champions
1146,2024-01-18,1,21.46,21.46,5,2024-01-18,43,43,0.7,3,1,1,311,1.6666666666666667,Potential Loyalists
1147,2023-12-21,3,82.86000000000001,27.620000000000005,14,2023-11-20,71,102,0.88,2,2,2,222,2.0,Potential Loyalists
1148,2024-01-23,6,236.87,39.47833333333333,51,2023-12-28,38,64,2.81,3,3,3,333,3.0,Loyal Customers
1149,2023-10-07,2,32.379999999999995,16.189999999999998,6,2023-09-07,146,176,0.34,1,1,1,111,1.0,Lost Customers
1150,2024-02-07,10,437.84000000000003,43.784000000000006,89,2024-01-01,23,60,5.0,4,4,4,444,4.0,Champions
1151,2023-10-17,2,54.34,27.17,11,2023-09-17,136,166,0.36,1,1,1,111,1.0,Lost Customers
1152,2024-02-24,23,1527.29,66.40391304347825,291,2023-12-22,6,70,9.86,5,5,5,555,5.0,Champions
1153,2024-02-11,14,603.01,43.07214285714286,124,2024-01-23,19,38,11.05,4,5,5,455,4.666666666666667,Champions
1154,2024-01-10,6,226.14,37.69,43,2023-12-13,51,79,2.28,2,3,3,233,2.6666666666666665,Loyal Customers
1155,2024-02-19,13,745.23,57.325384615384614,140,2024-01-08,11,53,7.36,5,5,5,555,5.0,Champions
1156,2024-02-20,17,901.76,53.04470588235294,159,2023-12-28,10,64,7.97,5,5,5,555,5.0,Champions
1157,2024-02-29,20,1143.44,57.172000000000004,213,2023-12-19,1,73,8.22,5,5,5,555,5.0,Champions
1158,2024-02-17,6,204.44,34.07333333333333,39,2024-01-30,13,31,5.81,5,3,3,533,3.6666666666666665,Loyal Customers
1159,2023-11-30,5,129.12,25.824,24,2023-11-02,92,120,1.25,1,3,2,132,2.0,At Risk
1160,2024-02-27,19,987.08,51.951578947368425,181,2023-12-25,3,67,8.51,5,5,5,555,5.0,Champions
1161,2023-12-25,6,186.79,31.131666666666664,32,2023-10-22,67,131,1.37,2,3,3,233,2.6666666666666665,Loyal Customers
1162,2023-12-01,3,100.66,33.553333333333335,11,2023-10-03,91,150,0.6,1,2,2,122,1.6666666666666667,Lost Customers
1163,2024-02-13,11,443.84000000000003,40.34909090909091,84,2024-01-09,17,52,6.35,4,4,4,444,4.0,Champions
1164,2024-02-03,6,233.72,38.95333333333333,39,2024-01-26,27,35,5.14,4,3,3,433,3.3333333333333335,Loyal Customers
1165,2023-11-02,2,53.870000000000005,26.935000000000002,9,2023-10-03,120,150,0.4,1,1,1,111,1.0,Lost Customers
1166,2024-01-19,5,152.99,30.598000000000003,27,2023-12-15,42,77,1.95,3,3,3,333,3.0,Loyal Customers
1167,2024-01-18,5,168.54000000000002,33.708000000000006,28,2024-01-02,43,59,2.54,3,3,3,333,3.0,Loyal Customers
1168,2023-11-14,3,90.38,30.126666666666665,18,2023-10-15,108,138,0.65,1,2,2,122,1.6666666666666667,Lost Customers
1169,2024-02-23,13,673.27,51.79,134,2024-01-23,7,38,10.26,5,5,5,555,5.0,Champions
1170,2024-01-23,6,158.2,26.366666666666664,27,2024-01-08,38,53,3.4,3,3,3,333,3.0,Loyal Customers
1171,2023-12-01,4,110.77,27.6925,16,2023-10-21,91,132,0.91,1,2,2,122,1.6666666666666667,Lost Customers
1172,2024-02-04,15,656.95,43.79666666666667,119,2024-01-10,26,51,8.82,4,5,5,455,4.666666666666667,Champions
1173,2024-01-06,3,88.0,29.333333333333332,26,2023-11-16,55,106,0.85,2,2,2,222,2.0,Potential Loyalists
1174,2024-01-23,5,162.15,32.43,34,2023-12-12,38,80,1.88,3,3,3,333,3.0,Loyal Customers
1175,2023-12-30,5,127.55000000000001,25.51,19,2023-12-09,62,83,1.81,2,3,2,232,2.3333333333333335,At Risk
1176,2024-02-03,5,155.12,31.024,27,2024-01-05,27,56,2.68,4,3,3,433,3.3333333333333335,Loyal Customers
1177,2024-01-11,2,83.42,41.71,13,2024-01-04,50,57,1.05,2,1,2,212,1.6666666666666667,Potential Loyalists
1178,2024-02-01,13,568.34,43.71846153846154,97,2024-01-05,29,56,6.96,3,5,5,355,4.333333333333333,Loyal Customers
1179,2024-01-17,14,639.97,45.71214285714286,119,2023-12-09,44,83,5.06,3,5,5,355,4.333333333333333,Loyal Customers
1180,2023-12-05,1,25.45,25.45,5,2023-12-05,87,87,0.34,2,1,1,211,1.3333333333333333,Potential Loyalists
1181,2024-02-26,16,947.17,59.198125,170,2024-01-08,4,53,9.06,5,5,5,555,5.0,Champions
1182,2024-02-25,15,775.05,51.669999999999995,169,2024-01-10,5,51,8.82,5,5,5,555,5.0,Champions
1183,2024-02-06,11,505.99,45.99909090909091,94,2024-01-17,24,44,7.5,4,4,4,444,4.0,Champions
1184,2024-02-14,16,651.3100000000001,40.706875000000004,128,2023-12-20,16,72,6.67,4,5,5,455,4.666666666666667,Champions
1185,2023-11-24,3,85.99,28.66333333333333,11,2023-11-13,98,109,0.83,1,2,2,122,1.6666666666666667,Lost Customers
1186,2024-02-09,4,121.41,30.3525,26,2024-01-09,21,52,2.31,4,2,2,422,2.6666666666666665,Potential Loyalists
1187,2023-12-26,2,40.07,20.035,6,2023-12-09,66,83,0.72,2,1,1,211,1.3333333333333333,Potential Loyalists
1188,2024-02-21,10,515.78,51.577999999999996,93,2024-01-24,9,37,8.11,5,4,4,544,4.333333333333333,Champions
1189,2023-12-07,7,217.84,31.12,38,2023-10-19,85,134,1.57,2,3,3,233,2.6666666666666665,Loyal Customers
1190,2024-01-27,5,179.13,35.826,34,2024-01-18,34,43,3.49,3,3,3,333,3.0,Loyal Customers
1191,2024-01-22,6,195.54000000000002,32.59,37,2023-12-15,39,77,2.34,3,3,3,333,3.0,Loyal Customers
1192,2023-08-24,2,32.31,16.155,7,2023-08-20,190,194,0.31,1,1,1,111,1.0,Lost Customers
1193,2023-11-13,4,100.63999999999999,25.159999999999997,21,2023-09-06,109,177,0.68,1,2,2,122,1.6666666666666667,Lost Customers
1194,2023-11-07,1,16.68,16.68,4,2023-11-07,115,115,0.26,1,1,1,111,1.0,Lost Customers
1195,2024-02-16,11,451.52,41.04727272727273,86,2024-02-04,14,26,12.69,4,4,4,444,4.0,Champions
1196,2024-02-11,9,370.9,41.21111111111111,69,2024-01-23,19,38,7.11,4,4,4,444,4.0,Champions
1197,2023-12-02,8,249.93,31.24125,40,2023-09-25,90,158,1.52,1,4,4,144,3.0,Loyal Customers
1198,2024-02-25,13,559.06,43.00461538461538,93,2024-01-08,5,53,7.36,5,5,5,555,5.0,Champions
1199,2023-11-19,3,68.12,22.706666666666667,17,2023-11-09,103,113,0.8,1,2,2,122,1.6666666666666667,Lost Customers
1200,2024-02-03,8,240.64,30.08,41,2024-01-23,27,38,6.32,4,4,4,444,4.0,Champions
1201,2024-01-25,6,186.67000000000002,31.111666666666668,32,2023-12-31,36,61,2.95,3,3,3,333,3.0,Loyal Customers
1202,2023-12-28,1,14.8,14.8,1,2023-12-28,64,64,0.47,2,1,1,211,1.3333333333333333,Potential Loyalists
1203,2023-12-11,1,45.32,45.32,8,2023-12-11,81,81,0.37,2,1,1,211,1.3333333333333333,Potential Loyalists
1204,2024-02-10,19,1120.15,58.95526315789474,214,2023-12-26,20,66,8.64,4,5,5,455,4.666666666666667,Champions
1205,2024-02-19,27,1657.54,61.39037037037037,319,2023-12-22,11,70,11.57,5,5,5,555,5.0,Champions
1206,2024-02-15,3,82.97999999999999,27.659999999999997,14,2024-02-12,15,18,5.0,4,2,2,422,2.6666666666666665,Potential Loyalists
1207,2024-01-12,3,122.32,40.77333333333333,15,2023-12-23,49,69,1.3,3,2,2,322,2.3333333333333335,Potential Loyalists
1208,2024-02-18,10,450.24,45.024,105,2024-01-19,12,42,7.14,5,4,4,544,4.333333333333333,Champions
1209,2024-01-29,7,263.09,37.58428571428571,46,2023-12-22,32,70,3.0,3,3,4,334,3.3333333333333335,Loyal Customers
1210,2023-12-18,3,94.68,31.560000000000002,13,2023-11-22,74,100,0.9,2,2,2,222,2.0,Potential Loyalists
1211,2024-01-17,2,59.53,29.765,16,2023-12-18,44,74,0.81,3,1,1,311,1.6666666666666667,Potential Loyalists
1212,2024-02-21,4,141.20999999999998,35.302499999999995,29,2024-01-06,9,55,2.18,5,2,2,522,3.0,Potential Loyalists
1213,2024-01-18,3,74.47,24.823333333333334,15,2024-01-16,43,45,2.0,3,2,2,322,2.3333333333333335,Potential Loyalists
1214,2024-02-28,11,462.2,42.018181818181816,91,2024-01-30,2,31,10.65,5,4,4,544,4.333333333333333,Champions
1215,2024-01-21,8,275.92,34.49,50,2023-12-22,40,70,3.43,3,4,4,344,3.6666666666666665,Loyal Customers
1216,2024-02-01,12,496.15999999999997,41.346666666666664,86,2023-12-17,29,75,4.8,3,4,4,344,3.6666666666666665,Loyal Customers
1217,2024-02-06,1,18.35,18.35,1,2024-02-06,24,24,1.25,4,1,1,411,2.0,Potential Loyalists
1218,2023-11-19,2,58.730000000000004,29.365000000000002,11,2023-10-20,103,133,0.45,1,1,1,111,1.0,Lost Customers
1219,2024-02-29,10,653.38,65.338,124,2024-02-20,1,10,30.0,5,4,5,545,4.666666666666667,Champions
1220,2024-02-13,14,774.46,55.31857142857143,140,2024-01-12,17,49,8.57,4,5,5,455,4.666666666666667,Champions
1221,2024-02-14,10,423.63,42.363,79,2024-01-24,16,37,8.11,4,4,4,444,4.0,Champions
1222,2023-09-03,1,15.05,15.05,1,2023-09-03,180,180,0.17,1,1,1,111,1.0,Lost Customers
1223,2023-12-11,2,42.16,21.08,12,2023-11-11,81,111,0.54,2,1,1,211,1.3333333333333333,Potential Loyalists
1224,2024-02-08,14,651.13,46.50928571428572,129,2023-12-30,22,62,6.77,4,5,5,455,4.666666666666667,Champions
1225,2023-09-26,2,49.43,24.715,6,2023-08-27,157,187,0.32,1,1,1,111,1.0,Lost Customers
1226,2024-01-28,3,113.14,37.71333333333333,17,2024-01-12,33,49,1.84,3,2,2,322,2.3333333333333335,Potential Loyalists
1227,2024-02-22,7,197.33,28.19,27,2024-01-24,8,37,5.68,5,3,3,533,3.6666666666666665,Loyal Customers
1228,2023-09-26,2,41.25,20.625,6,2023-09-02,157,181,0.33,1,1,1,111,1.0,Lost Customers
1229,2024-02-23,19,1090.05,57.37105263157895,204,2024-01-05,7,56,10.18,5,5,5,555,5.0,Champions
1230,2024-02-04,13,534.79,41.137692307692305,104,2024-01-12,26,49,7.96,4,5,4,454,4.333333333333333,Champions
1231,2024-01-26,8,280.44,35.055,57,2024-01-17,35,44,5.45,3,4,4,344,3.6666666666666665,Loyal Customers
1232,2024-02-21,17,706.16,41.538823529411765,118,2024-01-06,9,55,9.27,5,5,5,555,5.0,Champions
1233,2023-12-21,7,193.51,27.64428571428571,35,2023-11-17,71,105,2.0,2,3,3,233,2.6666666666666665,Loyal Customers
1234,2024-02-03,8,360.88,45.11,68,2024-01-10,27,51,4.71,4,4,4,444,4.0,Champions
1235,2024-02-24,26,1348.36,51.86,250,2023-11-20,6,102,7.65,5,5,5,555,5.0,Champions
1236,2024-02-19,11,396.42,36.03818181818182,75,2024-01-28,11,33,10.0,5,4,4,544,4.333333333333333,Champions
1237,2024-01-27,7,272.52,38.93142857142857,55,2024-01-12,34,49,4.29,3,3,4,334,3.3333333333333335,Loyal Customers
1238,2024-02-11,13,601.8199999999999,46.29384615384615,114,2024-01-06,19,55,7.09,4,5,5,455,4.666666666666667,Champions
1239,2024-02-29,15,619.48,41.29866666666667,125,2024-01-06,1,55,8.18,5,5,5,555,5.0,Champions
1240,2023-08-22,3,79.31,26.436666666666667,17,2023-06-23,192,252,0.36,1,2,2,122,1.6666666666666667,Lost Customers
1241,2024-02-25,13,588.48,45.26769230769231,107,2024-01-20,5,41,9.51,5,5,5,555,5.0,Champions
1242,2024-01-31,7,200.16,28.594285714285714,41,2023-12-22,30,70,3.0,3,3,3,333,3.0,Loyal Customers
1243,2024-02-29,26,1411.75,54.29807692307692,265,2023-12-24,1,68,11.47,5,5,5,555,5.0,Champions
1244,2024-02-06,8,249.16,31.145,45,2024-01-09,24,52,4.62,4,4,4,444,4.0,Champions
1245,2024-02-29,7,312.21,44.60142857142857,66,2024-02-09,1,21,10.0,5,3,4,534,4.0,Loyal Customers
1246,2024-02-16,4,139.98000000000002,34.995000000000005,28,2023-12-25,14,67,1.79,4,2,2,422,2.6666666666666665,Potential Loyalists
1247,2024-02-06,12,549.95,45.82916666666667,99,2024-01-14,24,47,7.66,4,4,5,445,4.333333333333333,Champions
1248,2023-09-13,4,90.56,22.64,18,2023-08-09,170,205,0.59,1,2,2,122,1.6666666666666667,Lost Customers
1249,2023-09-16,1,10.27,10.27,1,2023-09-16,167,167,0.18,1,1,1,111,1.0,Lost Customers
1250,2024-02-29,24,1354.79,56.44958333333333,262,2023-12-23,1,69,10.43,5,5,5,555,5.0,Champions
1251,2024-02-20,23,1225.71,53.291739130434784,239,2023-12-26,10,66,10.45,5,5,5,555,5.0,Champions
1252,2024-02-25,12,734.69,61.22416666666667,152,2024-01-24,5,37,9.73,5,4,5,545,4.666666666666667,Champions
1253,2023-12-26,4,124.17,31.0425,23,2023-11-20,66,102,1.18,2,2,2,222,2.0,Potential Loyalists
1254,2024-02-14,16,797.54,49.84625,152,2023-12-25,16,67,7.16,4,5,5,455,4.666666666666667,Champions
1255,2023-09-29,2,44.42,22.21,8,2023-09-25,154,158,0.38,1,1,1,111,1.0,Lost Customers
1256,2023-12-27,1,21.42,21.42,4,2023-12-27,65,65,0.46,2,1,1,211,1.3333333333333333,Potential Loyalists
1257,2023-12-04,3,70.27,23.423333333333332,13,2023-10-29,88,124,0.73,2,2,2,222,2.0,Potential Loyalists
1258,2024-02-12,4,112.00999999999999,28.002499999999998,18,2024-01-31,18,30,4.0,4,2,2,422,2.6666666666666665,Potential Loyalists
1259,2023-09-25,1,17.26,17.26,3,2023-09-25,158,158,0.19,1,1,1,111,1.0,Lost Customers
1260,2024-02-18,18,1010.34,56.13,197,2024-01-04,12,57,9.47,5,5,5,555,5.0,Champions
1261,2023-12-29,6,175.78,29.296666666666667,30,2023-11-16,63,106,1.7,2,3,3,233,2.6666666666666665,Loyal Customers
1262,2024-02-19,4,149.78,37.445,25,2024-02-13,11,17,7.06,5,2,3,523,3.3333333333333335,Potential Loyalists
1263,2023-11-12,1,17.45,17.45,3,2023-11-12,110,110,0.27,1,1,1,111,1.0,Lost Customers
1264,2024-02-17,8,291.05,36.38125,54,2024-01-31,13,30,8.0,5,4,4,544,4.333333333333333,Champions
1265,2024-01-12,1,27.46,27.46,8,2024-01-12,49,49,0.61,3,1,1,311,1.6666666666666667,Potential Loyalists
1266,2024-02-25,10,485.76,48.576,92,2024-01-20,5,41,7.32,5,4,4,544,4.333333333333333,Champions
1267,2023-10-14,3,64.48,21.493333333333336,7,2023-08-29,139,185,0.49,1,2,1,121,1.3333333333333333,Lost Customers
1268,2024-01-17,7,226.71,32.387142857142855,34,2024-01-01,44,60,3.5,3,3,3,333,3.0,Loyal Customers
1269,2024-01-13,7,212.45,30.349999999999998,34,2023-12-21,48,71,2.96,3,3,3,333,3.0,Loyal Customers
1270,2023-10-04,3,71.72,23.906666666666666,14,2023-09-10,149,173,0.52,1,2,2,122,1.6666666666666667,Lost Customers
1271,2023-12-30,5,132.29,26.458,24,2023-12-07,62,85,1.76,2,3,2,232,2.3333333333333335,At Risk
1272,2024-01-27,4,136.37,34.0925,30,2024-01-05,34,56,2.14,3,2,2,322,2.3333333333333335,Potential Loyalists
1273,2024-01-13,4,133.09,33.2725,26,2023-12-24,48,68,1.76,3,2,2,322,2.3333333333333335,Potential Loyalists
1274,2024-02-05,9,436.02,48.446666666666665,82,2024-01-10,25,51,5.29,4,4,4,444,4.0,Champions
1275,2024-02-17,13,653.71,50.285384615384615,132,2024-01-12,13,49,7.96,5,5,5,555,5.0,Champions
1276,2024-02-13,15,626.62,41.77466666666667,109,2024-01-03,17,58,7.76,4,5,5,455,4.666666666666667,Champions
1277,2024-02-18,15,960.1,64.00666666666667,177,2024-01-15,12,46,9.78,5,5,5,555,5.0,Champions
1278,2023-10-13,1,17.61,17.61,4,2023-10-13,140,140,0.21,1,1,1,111,1.0,Lost Customers
1279,2024-02-10,3,128.73000000000002,42.910000000000004,21,2024-01-31,20,30,3.0,4,2,2,422,2.6666666666666665,Potential Loyalists
1280,2024-02-08,8,243.16,30.395,38,2024-01-26,22,35,6.86,4,4,4,444,4.0,Champions
1281,2024-02-09,3,93.56,31.186666666666667,20,2024-01-11,21,50,1.8,4,2,2,422,2.6666666666666665,Potential Loyalists
1282,2023-12-30,5,204.46,40.892,37,2023-12-15,62,77,1.95,2,3,3,233,2.6666666666666665,Loyal Customers
1283,2023-11-22,4,139.1,34.775,16,2023-10-12,100,141,0.85,1,2,2,122,1.6666666666666667,Lost Customers
1284,2023-10-04,2,40.64,20.32,9,2023-09-04,149,179,0.34,1,1,1,111,1.0,Lost Customers
1285,2023-10-27,2,28.25,14.125,7,2023-09-27,126,156,0.38,1,1,1,111,1.0,Lost Customers
1286,2024-01-29,8,250.66,31.3325,41,2024-01-05,32,56,4.29,3,4,4,344,3.6666666666666665,Loyal Customers
1287,2024-02-12,12,539.61,44.9675,111,2024-01-07,18,54,6.67,4,4,4,444,4.0,Champions
1288,2024-01-27,4,106.32,26.58,26,2024-01-03,34,58,2.07,3,2,2,322,2.3333333333333335,Potential Loyalists
1289,2024-02-16,5,154.93,30.986,28,2024-01-14,14,47,3.19,4,3,3,433,3.3333333333333335,Loyal Customers
1290,2024-02-18,5,176.95999999999998,35.391999999999996,29,2024-01-26,12,35,4.29,5,3,3,533,3.6666666666666665,Loyal Customers
1291,2023-11-30,7,150.82999999999998,21.547142857142855,31,2023-09-18,92,165,1.27,1,3,3,133,2.3333333333333335,Loyal Customers
1292,2024-02-01,6,194.45999999999998,32.41,28,2024-01-07,29,54,3.33,3,3,3,333,3.0,Loyal Customers
1293,2024-02-08,8,360.16999999999996,45.021249999999995,69,2024-01-17,22,44,5.45,4,4,4,444,4.0,Champions
1294,2024-01-17,5,161.2,32.239999999999995,30,2023-12-14,44,78,1.92,3,3,3,333,3.0,Loyal Customers
1295,2024-02-16,5,171.37,34.274,32,2024-01-20,14,41,3.66,4,3,3,433,3.3333333333333335,Loyal Customers
